60,9,-10
61,8,-9
61,7,-9
61,6,-9
61,6,-10
60,6,-10
60,7,-10
61,7,-10
60,9,-11
61,9,-11
61,9,-11
60,9,-11
60,8,-11
60,7,-11
60,7,-11
60,7,-10
60,7,-9
59,7,-9
62,7,-8
61,8,-8
60,8,-7
62,7,-7
60,7,-6
60,7,-7
61,7,-7
59,8,-8
58,8,-7
59,8,-7
60,9,-7
61,9,-7
61,9,-6
61,8,-6
61,8,-7
60,8,-8
60,8,-7
60,8,-7
60,9,-7
60,8,-7
61,8,-7
61,8,-8
60,8,-8
60,8,-8
60,8,-8
60,8,-8
60,8,-8
60,8,-8
60,8,-8
60,8,-8
61,8,-7
61,8,-7
60,8,-8
60,8,-8
61,8,-7
60,8,-8
60,8,-7
61,8,-7
62,8,-7
61,8,-6
60,8,-6
59,8,-6
58,8,-7
58,7,-6
60,8,-7
64,7,-7
63,8,-6
60,8,-5
60,7,-7
60,7,-6
59,8,-7
61,8,-7
61,8,-6
61,8,-6
61,8,-7
61,8,-6
60,8,-6
61,8,-7
61,8,-6
61,8,-5
60,8,-6
60,8,-6
61,8,-6
60,8,-7
60,8,-6
61,8,-6
60,8,-6
61,8,-6
61,8,-7
61,8,-6
60,8,-6
60,8,-6
60,8,-6
61,8,-6
61,8,-5
60,8,-5
60,8,-6
60,8,-6
60,8,-6
60,8,-6
60,8,-6
61,8,-6
61,8,-6
60,8,-6
60,8,-6
60,8,-6
60,8,-6
61,8,-6
60,8,-6
60,8,-6
61,7,-6
61,7,-7
58,7,-7
59,7,-8
60,8,-8
58,8,-9
61,7,-10
62,7,-11
62,7,-12
