Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-05-16T08:10:30.095;674467824059073354;-999;3;-256
2021-05-16T08:10:30.135;674467824098551510;-998;3;-255
2021-05-16T08:10:30.174;674467824138029666;-999;7;-251
2021-05-16T08:10:30.214;674467824177507822;-998;11;-248
2021-05-16T08:10:30.253;674467824216985978;-997;9;-243
2021-05-16T08:10:30.293;674467824256464134;-997;8;-238
2021-05-16T08:10:30.332;674467824295942290;-997;7;-236
2021-05-16T08:10:30.372;674467824335420446;-1001;8;-234
2021-05-16T08:10:30.411;674467824374898602;-1002;8;-233
2021-05-16T08:10:30.450;674467824414376758;-1001;3;-233
2021-05-16T08:10:30.490;674467824453854914;-999;0;-232
2021-05-16T08:10:30.529;674467824493333070;-997;1;-231
2021-05-16T08:10:30.569;674467824532811226;-997;3;-232
2021-05-16T08:10:30.608;674467824572289382;-1001;4;-231
2021-05-16T08:10:30.648;674467824611767538;-1003;6;-228
2021-05-16T08:10:30.687;674467824651245694;-1003;7;-230
2021-05-16T08:10:30.727;674467824690727295;-1002;4;-230
2021-05-16T08:10:30.766;674467824730208886;-1002;4;-230
2021-05-16T08:10:30.806;674467824769690477;-1002;5;-228
2021-05-16T08:10:30.845;674467824809172068;-1005;8;-219
2021-05-16T08:10:30.885;674467824848653659;-1002;5;-213
2021-05-16T08:10:30.924;674467824888135250;-998;3;-216
2021-05-16T08:10:30.964;674467824927616841;-1001;5;-219
2021-05-16T08:10:31.003;674467824967098432;-1003;3;-215
2021-05-16T08:10:31.043;674467825006580023;-1003;5;-211
2021-05-16T08:10:31.082;674467825046061614;-1003;8;-212
2021-05-16T08:10:31.122;674467825085543205;-1006;8;-209
2021-05-16T08:10:31.161;674467825125024796;-1006;7;-205
2021-05-16T08:10:31.201;674467825164506387;-1004;4;-202
2021-05-16T08:10:31.240;674467825203987978;-1002;2;-202
2021-05-16T08:10:31.280;674467825243469569;-1001;4;-203
2021-05-16T08:10:31.319;674467825282951160;-1000;6;-203
2021-05-16T08:10:31.359;674467825322432751;-1003;4;-202
2021-05-16T08:10:31.398;674467825361914342;-1006;4;-199
2021-05-16T08:10:31.438;674467825401395933;-1006;5;-194
2021-05-16T08:10:31.477;674467825440877524;-1009;8;-198
2021-05-16T08:10:31.516;674467825480359115;-1008;7;-202
2021-05-16T08:10:31.556;674467825519840706;-1010;5;-202
2021-05-16T08:10:31.595;674467825559322297;-1015;5;-201
2021-05-16T08:10:31.635;674467825598803888;-1014;6;-194
2021-05-16T08:10:31.674;674467825638285479;-1011;6;-186
2021-05-16T08:10:31.714;674467825677767070;-1007;3;-178
2021-05-16T08:10:31.753;674467825717248661;-1007;3;-173
2021-05-16T08:10:31.793;674467825756730252;-1005;4;-170
2021-05-16T08:10:31.832;674467825796211843;-1003;4;-173
2021-05-16T08:10:31.872;674467825835693434;-1008;3;-177
2021-05-16T08:10:31.911;674467825875175025;-1013;5;-172
2021-05-16T08:10:31.951;674467825914656616;-1013;6;-162
2021-05-16T08:10:31.990;674467825954138207;-1009;7;-158
2021-05-16T08:10:32.030;674467825993619798;-1008;7;-159
2021-05-16T08:10:32.069;674467826033101389;-1008;5;-155
2021-05-16T08:10:32.109;674467826072582980;-1009;4;-149
2021-05-16T08:10:32.148;674467826112063379;-1012;1;-150
2021-05-16T08:10:32.188;674467826151543766;-1013;1;-149
2021-05-16T08:10:32.227;674467826191024153;-1008;3;-146
2021-05-16T08:10:32.267;674467826230504540;-1007;2;-147
2021-05-16T08:10:32.306;674467826269984927;-1008;1;-151
2021-05-16T08:10:32.346;674467826309465314;-1010;2;-154
2021-05-16T08:10:32.385;674467826348945701;-1012;4;-156
2021-05-16T08:10:32.425;674467826388426088;-1012;7;-157
2021-05-16T08:10:32.464;674467826427906475;-1011;8;-155
2021-05-16T08:10:32.503;674467826467386862;-1011;8;-155
2021-05-16T08:10:32.543;674467826506867249;-1011;6;-156
2021-05-16T08:10:32.582;674467826546347636;-1010;5;-152
2021-05-16T08:10:32.622;674467826585828023;-1015;5;-161
2021-05-16T08:10:32.661;674467826625308410;-1018;4;-169
2021-05-16T08:10:32.701;674467826664788797;-1012;3;-167
2021-05-16T08:10:32.740;674467826704269184;-1005;1;-166
2021-05-16T08:10:32.780;674467826743749571;-998;2;-170
2021-05-16T08:10:32.819;674467826783229958;-998;6;-180
2021-05-16T08:10:32.859;674467826822710345;-1007;5;-182
2021-05-16T08:10:32.898;674467826862190732;-1015;4;-181
2021-05-16T08:10:32.938;674467826901671119;-1019;5;-184
2021-05-16T08:10:32.977;674467826941151506;-1020;7;-190
2021-05-16T08:10:33.017;674467826980631893;-1012;7;-192
2021-05-16T08:10:33.056;674467827020112280;-1008;5;-192
2021-05-16T08:10:33.096;674467827059592667;-1008;4;-193
2021-05-16T08:10:33.135;674467827099073054;-1006;3;-195
2021-05-16T08:10:33.175;674467827138553441;-1008;2;-199
2021-05-16T08:10:33.214;674467827178033828;-1008;2;-206
2021-05-16T08:10:33.254;674467827217514215;-1007;4;-211
2021-05-16T08:10:33.293;674467827256994602;-1009;5;-212
2021-05-16T08:10:33.333;674467827296474989;-1009;4;-212
2021-05-16T08:10:33.372;674467827335955376;-1015;7;-217
2021-05-16T08:10:33.412;674467827375435763;-1012;6;-221
2021-05-16T08:10:33.451;674467827414916150;-1003;4;-222
2021-05-16T08:10:33.491;674467827454396537;-1004;7;-222
2021-05-16T08:10:33.530;674467827493876924;-1006;6;-220
2021-05-16T08:10:33.569;674467827533363761;-1005;3;-222
2021-05-16T08:10:33.609;674467827572850572;-1004;3;-222
2021-05-16T08:10:33.648;674467827612337383;-1002;2;-219
2021-05-16T08:10:33.688;674467827651824194;-1001;2;-218
2021-05-16T08:10:33.727;674467827691311005;-1000;3;-215
2021-05-16T08:10:33.767;674467827730797816;-996;5;-212
2021-05-16T08:10:33.806;674467827770284627;-998;2;-213
2021-05-16T08:10:33.846;674467827809771438;-1000;0;-216
2021-05-16T08:10:33.885;674467827849258249;-1000;2;-219
2021-05-16T08:10:33.925;674467827888745060;-1002;3;-222
2021-05-16T08:10:33.964;674467827928231871;-1002;5;-224
2021-05-16T08:10:34.004;674467827967718682;-1000;4;-225
2021-05-16T08:10:34.043;674467828007205493;-999;3;-225
2021-05-16T08:10:34.083;674467828046692304;-1000;5;-223
2021-05-16T08:10:34.122;674467828086179115;-1000;6;-222
2021-05-16T08:10:34.162;674467828125665926;-999;7;-220
2021-05-16T08:10:34.201;674467828165152737;-1002;4;-222
2021-05-16T08:10:34.241;674467828204639548;-1003;4;-226
2021-05-16T08:10:34.280;674467828244126359;-1000;7;-228
2021-05-16T08:10:34.320;674467828283613170;-1000;9;-225
2021-05-16T08:10:34.359;674467828323099981;-999;10;-222
2021-05-16T08:10:34.399;674467828362586792;-997;7;-222
2021-05-16T08:10:34.438;674467828402073603;-996;6;-223
2021-05-16T08:10:34.478;674467828441560414;-1001;6;-229
2021-05-16T08:10:34.517;674467828481047225;-1009;6;-231
2021-05-16T08:10:34.557;674467828520534036;-1011;4;-226
2021-05-16T08:10:34.596;674467828560020847;-1007;0;-223
2021-05-16T08:10:34.636;674467828599507658;-1002;-1;-221
2021-05-16T08:10:34.675;674467828638994469;-1000;3;-220
2021-05-16T08:10:34.715;674467828678481280;-1002;7;-220
2021-05-16T08:10:34.754;674467828717968091;-1001;8;-215
2021-05-16T08:10:34.794;674467828757454902;-1000;7;-211
2021-05-16T08:10:34.833;674467828796941713;-1001;7;-210
2021-05-16T08:10:34.873;674467828836428524;-1005;7;-211
2021-05-16T08:10:34.912;674467828875915335;-1007;11;-209
2021-05-16T08:10:34.952;674467828915402146;-1003;10;-205
2021-05-16T08:10:34.991;674467828954883614;-1001;5;-206
2021-05-16T08:10:35.030;674467828994365072;-1004;4;-210
2021-05-16T08:10:35.070;674467829033846530;-1006;3;-204
2021-05-16T08:10:35.109;674467829073327988;-1007;2;-195
2021-05-16T08:10:35.149;674467829112809446;-1004;3;-193
2021-05-16T08:10:35.188;674467829152290904;-1002;3;-191
2021-05-16T08:10:35.228;674467829191772362;-1005;3;-191
2021-05-16T08:10:35.267;674467829231253820;-1006;4;-181
2021-05-16T08:10:35.307;674467829270735278;-1003;6;-174
2021-05-16T08:10:35.346;674467829310216736;-1003;8;-177
2021-05-16T08:10:35.386;674467829349698194;-1007;5;-175
2021-05-16T08:10:35.425;674467829389179652;-1012;2;-178
2021-05-16T08:10:35.465;674467829428661110;-1014;2;-178
2021-05-16T08:10:35.504;674467829468142568;-1010;3;-175
2021-05-16T08:10:35.544;674467829507624026;-1008;4;-173
2021-05-16T08:10:35.583;674467829547105484;-1007;5;-174
2021-05-16T08:10:35.623;674467829586586942;-1008;7;-176
2021-05-16T08:10:35.662;674467829626068400;-1009;7;-171
2021-05-16T08:10:35.702;674467829665549858;-1011;7;-175
2021-05-16T08:10:35.741;674467829705031316;-1017;6;-181
2021-05-16T08:10:35.781;674467829744512774;-1017;7;-177
2021-05-16T08:10:35.820;674467829783994232;-1013;5;-170
2021-05-16T08:10:35.860;674467829823475690;-1009;1;-164
2021-05-16T08:10:35.899;674467829862957148;-1005;2;-166
2021-05-16T08:10:35.939;674467829902438606;-1005;5;-164
2021-05-16T08:10:35.978;674467829941920064;-1009;6;-161
2021-05-16T08:10:36.018;674467829981401522;-1011;6;-172
2021-05-16T08:10:36.057;674467830020882980;-1011;6;-184
2021-05-16T08:10:36.096;674467830060364438;-1006;7;-183
2021-05-16T08:10:36.136;674467830099845896;-1001;10;-180
2021-05-16T08:10:36.175;674467830139327354;-1001;12;-183
2021-05-16T08:10:36.215;674467830178808812;-1009;11;-188
2021-05-16T08:10:36.254;674467830218290270;-1016;13;-190
2021-05-16T08:10:36.294;674467830257771728;-1018;10;-191
2021-05-16T08:10:36.333;674467830297253186;-1017;7;-191
2021-05-16T08:10:36.373;674467830336734644;-1012;8;-196
2021-05-16T08:10:36.412;674467830376217516;-1009;9;-199
2021-05-16T08:10:36.452;674467830415700356;-1007;6;-198
2021-05-16T08:10:36.491;674467830455183196;-1008;6;-200
2021-05-16T08:10:36.531;674467830494666036;-1005;4;-206
2021-05-16T08:10:36.570;674467830534148876;-1001;4;-211
2021-05-16T08:10:36.610;674467830573631716;-1003;6;-211
2021-05-16T08:10:36.649;674467830613114556;-1005;2;-206
2021-05-16T08:10:36.689;674467830652597396;-1006;4;-209
2021-05-16T08:10:36.728;674467830692080236;-1005;9;-213
2021-05-16T08:10:36.768;674467830731563076;-1008;9;-214
2021-05-16T08:10:36.807;674467830771045916;-1009;8;-219
2021-05-16T08:10:36.847;674467830810528756;-1005;7;-215
2021-05-16T08:10:36.886;674467830850011596;-1002;3;-211
2021-05-16T08:10:36.926;674467830889494436;-1000;2;-215
2021-05-16T08:10:36.965;674467830928977276;-999;3;-217
2021-05-16T08:10:37.005;674467830968460116;-1001;6;-217
2021-05-16T08:10:37.044;674467831007942956;-1002;7;-219
2021-05-16T08:10:37.084;674467831047425796;-1002;7;-222
2021-05-16T08:10:37.123;674467831086908636;-1003;6;-225
2021-05-16T08:10:37.162;674467831126391476;-1001;4;-227
2021-05-16T08:10:37.202;674467831165874316;-1002;5;-227
2021-05-16T08:10:37.241;674467831205357156;-1003;5;-228
2021-05-16T08:10:37.281;674467831244839996;-1003;6;-230
2021-05-16T08:10:37.320;674467831284322836;-1003;7;-228
2021-05-16T08:10:37.360;674467831323805676;-1000;7;-226
2021-05-16T08:10:37.399;674467831363288516;-998;6;-229
2021-05-16T08:10:37.439;674467831402771356;-998;8;-230
2021-05-16T08:10:37.478;674467831442254196;-1001;10;-230
2021-05-16T08:10:37.518;674467831481737036;-1005;9;-226
2021-05-16T08:10:37.557;674467831521219876;-1004;6;-224
2021-05-16T08:10:37.597;674467831560702716;-1005;2;-227
2021-05-16T08:10:37.636;674467831600185556;-1008;3;-226
2021-05-16T08:10:37.676;674467831639668396;-1010;3;-223
2021-05-16T08:10:37.715;674467831679151236;-1006;3;-223
2021-05-16T08:10:37.755;674467831718634076;-1003;7;-223
2021-05-16T08:10:37.794;674467831758116916;-1004;5;-222
2021-05-16T08:10:37.834;674467831797600975;-1003;3;-224
2021-05-16T08:10:37.873;674467831837085020;-1005;4;-231
2021-05-16T08:10:37.913;674467831876569065;-1006;1;-233
2021-05-16T08:10:37.952;674467831916053110;-1006;2;-232
2021-05-16T08:10:37.992;674467831955537155;-1008;4;-229
2021-05-16T08:10:38.031;674467831995021200;-1007;4;-221
2021-05-16T08:10:38.071;674467832034505245;-1005;7;-213
2021-05-16T08:10:38.110;674467832073989290;-1003;5;-212
2021-05-16T08:10:38.150;674467832113473335;-1004;7;-212
2021-05-16T08:10:38.189;674467832152957380;-1006;10;-206
2021-05-16T08:10:38.229;674467832192441425;-1006;8;-203
2021-05-16T08:10:38.268;674467832231925470;-1008;7;-201
2021-05-16T08:10:38.308;674467832271409515;-1008;5;-198
2021-05-16T08:10:38.347;674467832310893560;-1008;6;-195
2021-05-16T08:10:38.386;674467832350377605;-1007;6;-191
2021-05-16T08:10:38.426;674467832389861650;-1005;5;-189
2021-05-16T08:10:38.465;674467832429345695;-1011;6;-191
2021-05-16T08:10:38.505;674467832468829740;-1012;3;-180
2021-05-16T08:10:38.544;674467832508313785;-1012;5;-176
2021-05-16T08:10:38.584;674467832547797830;-1019;5;-182
2021-05-16T08:10:38.623;674467832587281875;-1021;6;-180
2021-05-16T08:10:38.663;674467832626765920;-1017;9;-173
2021-05-16T08:10:38.702;674467832666249965;-1011;8;-167
2021-05-16T08:10:38.742;674467832705734010;-1007;8;-172
2021-05-16T08:10:38.781;674467832745218055;-1006;7;-177
2021-05-16T08:10:38.821;674467832784702100;-1008;5;-175
2021-05-16T08:10:38.860;674467832824186145;-1010;6;-176
2021-05-16T08:10:38.900;674467832863670190;-1010;6;-182
2021-05-16T08:10:38.939;674467832903154235;-1005;4;-183
2021-05-16T08:10:38.979;674467832942638280;-1000;3;-178
2021-05-16T08:10:39.018;674467832982122325;-1002;5;-179
2021-05-16T08:10:39.058;674467833021606370;-1011;7;-185
2021-05-16T08:10:39.097;674467833061090415;-1018;4;-188
2021-05-16T08:10:39.137;674467833100574460;-1019;0;-186
2021-05-16T08:10:39.176;674467833140058505;-1017;1;-185
2021-05-16T08:10:39.216;674467833179542550;-1011;6;-188
2021-05-16T08:10:39.255;674467833219003145;-1009;8;-197
2021-05-16T08:10:39.295;674467833258463722;-1010;7;-200
2021-05-16T08:10:39.334;674467833297924299;-1008;5;-198
2021-05-16T08:10:39.373;674467833337384876;-1008;5;-202
2021-05-16T08:10:39.413;674467833376845453;-1008;7;-203
2021-05-16T08:10:39.452;674467833416306030;-1007;8;-203
2021-05-16T08:10:39.492;674467833455766607;-1005;9;-205
2021-05-16T08:10:39.531;674467833495227184;-1008;8;-206
2021-05-16T08:10:39.571;674467833534687761;-1008;5;-206
2021-05-16T08:10:39.610;674467833574148338;-1005;3;-209
2021-05-16T08:10:39.650;674467833613608915;-1007;8;-208
2021-05-16T08:10:39.689;674467833653069492;-1007;8;-202
2021-05-16T08:10:39.729;674467833692530069;-1003;6;-200
2021-05-16T08:10:39.768;674467833731990646;-1002;5;-203
2021-05-16T08:10:39.808;674467833771451223;-1000;3;-207
2021-05-16T08:10:39.847;674467833810911800;-1000;6;-210
2021-05-16T08:10:39.886;674467833850372377;-1001;6;-209
2021-05-16T08:10:39.926;674467833889832954;-1002;5;-211
2021-05-16T08:10:39.965;674467833929293531;-1002;6;-213
2021-05-16T08:10:40.005;674467833968754108;-1002;6;-213
2021-05-16T08:10:40.044;674467834008214685;-1005;7;-214
2021-05-16T08:10:40.084;674467834047675262;-1006;5;-217
2021-05-16T08:10:40.123;674467834087135839;-1003;1;-220
2021-05-16T08:10:40.163;674467834126596416;-1002;0;-217
2021-05-16T08:10:40.202;674467834166056993;-1001;3;-215
2021-05-16T08:10:40.242;674467834205517570;-999;7;-216
2021-05-16T08:10:40.281;674467834244978147;-1000;7;-219
2021-05-16T08:10:40.321;674467834284438724;-1003;6;-220
2021-05-16T08:10:40.360;674467834323899301;-1002;8;-218
2021-05-16T08:10:40.399;674467834363359878;-1006;12;-213
2021-05-16T08:10:40.439;674467834402820455;-1006;8;-212
2021-05-16T08:10:40.478;674467834442281032;-1005;4;-215
2021-05-16T08:10:40.518;674467834481741609;-1006;6;-212
2021-05-16T08:10:40.557;674467834521202186;-1007;6;-206
2021-05-16T08:10:40.597;674467834560662763;-1010;5;-203
2021-05-16T08:10:40.636;674467834600123340;-1006;6;-199
2021-05-16T08:10:40.676;674467834639565824;-1002;4;-198
2021-05-16T08:10:40.715;674467834679008286;-1001;3;-196
2021-05-16T08:10:40.755;674467834718450748;-1004;5;-193
2021-05-16T08:10:40.794;674467834757893210;-1008;7;-195
2021-05-16T08:10:40.833;674467834797335672;-1010;8;-193
2021-05-16T08:10:40.873;674467834836778134;-1011;7;-185
2021-05-16T08:10:40.912;674467834876220596;-1009;6;-183
2021-05-16T08:10:40.952;674467834915663058;-1011;5;-185
2021-05-16T08:10:40.991;674467834955105520;-1013;4;-184
2021-05-16T08:10:41.031;674467834994547982;-1012;8;-180
2021-05-16T08:10:41.070;674467835033990444;-1008;9;-177
2021-05-16T08:10:41.110;674467835073432906;-1006;9;-177
2021-05-16T08:10:41.149;674467835112875368;-1008;12;-175
2021-05-16T08:10:41.188;674467835152317830;-1008;10;-168
2021-05-16T08:10:41.228;674467835191760292;-1011;8;-171
2021-05-16T08:10:41.267;674467835231202754;-1015;8;-174
2021-05-16T08:10:41.307;674467835270645216;-1012;9;-167
2021-05-16T08:10:41.346;674467835310087678;-1011;8;-160
2021-05-16T08:10:41.386;674467835349530140;-1010;6;-152
2021-05-16T08:10:41.425;674467835388972602;-1009;6;-150
2021-05-16T08:10:41.465;674467835428415064;-1007;4;-147
2021-05-16T08:10:41.504;674467835467857526;-1006;5;-145
2021-05-16T08:10:41.543;674467835507299988;-1012;6;-149
2021-05-16T08:10:41.583;674467835546742450;-1014;6;-157
2021-05-16T08:10:41.622;674467835586184912;-1016;8;-155
2021-05-16T08:10:41.662;674467835625627374;-1017;6;-145
2021-05-16T08:10:41.701;674467835665069836;-1015;4;-140
2021-05-16T08:10:41.741;674467835704512298;-1012;5;-141
2021-05-16T08:10:41.780;674467835743954760;-1005;7;-145
2021-05-16T08:10:41.820;674467835783397222;-1001;8;-150
2021-05-16T08:10:41.859;674467835822839684;-1003;8;-152
2021-05-16T08:10:41.898;674467835862282146;-1005;5;-154
2021-05-16T08:10:41.938;674467835901724608;-1005;2;-154
2021-05-16T08:10:41.977;674467835941167070;-1007;5;-155
2021-05-16T08:10:42.017;674467835980609532;-1005;6;-160
2021-05-16T08:10:42.056;674467836020051994;-1004;6;-167
2021-05-16T08:10:42.096;674467836059508317;-1009;9;-173
2021-05-16T08:10:42.135;674467836098964610;-1012;7;-175
2021-05-16T08:10:42.175;674467836138420903;-1012;7;-174
2021-05-16T08:10:42.214;674467836177877196;-1010;9;-180
2021-05-16T08:10:42.253;674467836217333489;-1009;8;-184
2021-05-16T08:10:42.293;674467836256789782;-1012;7;-185
2021-05-16T08:10:42.332;674467836296246075;-1011;7;-181
2021-05-16T08:10:42.372;674467836335702368;-1009;7;-185
2021-05-16T08:10:42.411;674467836375158661;-1007;8;-192
2021-05-16T08:10:42.451;674467836414614954;-1006;10;-193
2021-05-16T08:10:42.490;674467836454071247;-1006;11;-195
2021-05-16T08:10:42.530;674467836493527540;-1005;9;-194
2021-05-16T08:10:42.569;674467836532983833;-1005;6;-195
2021-05-16T08:10:42.609;674467836572440126;-1005;4;-196
2021-05-16T08:10:42.648;674467836611896419;-1005;4;-202
2021-05-16T08:10:42.687;674467836651352712;-1005;2;-206
2021-05-16T08:10:42.727;674467836690809005;-1004;0;-208
2021-05-16T08:10:42.766;674467836730265298;-1009;5;-215
2021-05-16T08:10:42.806;674467836769721591;-1009;7;-217
2021-05-16T08:10:42.845;674467836809177884;-1004;7;-215
2021-05-16T08:10:42.885;674467836848634177;-1004;10;-215
2021-05-16T08:10:42.924;674467836888090470;-1007;6;-212
2021-05-16T08:10:42.964;674467836927546763;-1007;6;-211
2021-05-16T08:10:43.003;674467836967003056;-1007;9;-207
2021-05-16T08:10:43.043;674467837006459349;-1007;5;-207
2021-05-16T08:10:43.082;674467837045915642;-1007;3;-207
2021-05-16T08:10:43.121;674467837085371935;-1005;7;-203
2021-05-16T08:10:43.161;674467837124828228;-1002;10;-199
2021-05-16T08:10:43.200;674467837164284521;-1002;9;-198
2021-05-16T08:10:43.240;674467837203740814;-1003;8;-202
2021-05-16T08:10:43.279;674467837243197107;-1002;9;-206
2021-05-16T08:10:43.319;674467837282653400;-1003;8;-206
2021-05-16T08:10:43.358;674467837322109693;-1004;7;-207
2021-05-16T08:10:43.398;674467837361565986;-1003;6;-210
2021-05-16T08:10:43.437;674467837401022279;-1002;5;-214
2021-05-16T08:10:43.477;674467837440478572;-1002;4;-216
2021-05-16T08:10:43.516;674467837479947186;-1001;5;-216
2021-05-16T08:10:43.556;674467837519415794;-1013;8;-217
2021-05-16T08:10:43.595;674467837558884402;-1020;8;-210
2021-05-16T08:10:43.634;674467837598353010;-1012;6;-205
2021-05-16T08:10:43.674;674467837637821618;-1009;7;-205
2021-05-16T08:10:43.713;674467837677290226;-1009;7;-203
2021-05-16T08:10:43.753;674467837716758834;-1011;6;-202
2021-05-16T08:10:43.792;674467837756227442;-1009;4;-198
2021-05-16T08:10:43.832;674467837795696050;-1008;4;-190
2021-05-16T08:10:43.871;674467837835164658;-1004;6;-184
2021-05-16T08:10:43.911;674467837874633266;-1001;7;-183
2021-05-16T08:10:43.950;674467837914101874;-1004;8;-182
